id,year,month,brand,vehicle_type,sales_count,data_source,crawl_date
13107,2025,8,Dodge,乗用車(登録車),9,JADA,2026-06-24
13108,2025,8,DS,乗用車(登録車),16,JADA,2026-06-24
13109,2025,8,Ferrari,乗用車(登録車),114,JADA,2026-06-24
13110,2025,8,Fiat,乗用車(登録車),270,JADA,2026-06-24
13111,2025,8,Fiat,貨物車(登録車),26,JADA,2026-06-24
13112,2025,8,Ford,乗用車(登録車),15,JADA,2026-06-24
13113,2025,8,Ford,貨物車(登録車),2,JADA,2026-06-24
13114,2025,8,Hyundai,乗用車(登録車),75,JADA,2026-06-24
13115,2025,8,Jeep,乗用車(登録車),610,JADA,2026-06-24
13116,2025,8,Jeep,貨物車(登録車),3,JADA,2026-06-24
13117,2025,8,Lamborghini,乗用車(登録車),79,JADA,2026-06-24
13118,2025,8,Land Rover,乗用車(登録車),497,JADA,2026-06-24
13119,2025,8,Lotus,乗用車(登録車),6,JADA,2026-06-24
13120,2025,8,Maserati,乗用車(登録車),45,JADA,2026-06-24
13121,2025,8,ＭcＬaren,乗用車(登録車),14,JADA,2026-06-24
13122,2025,8,Mercedes-Benz,乗用車(登録車),3480,JADA,2026-06-24
13123,2025,8,Peugeot,乗用車(登録車),502,JADA,2026-06-24
13124,2025,8,Porsche,乗用車(登録車),609,JADA,2026-06-24
13125,2025,8,Renault,乗用車(登録車),149,JADA,2026-06-24
13126,2025,8,Roｌｌs Royce,乗用車(登録車),21,JADA,2026-06-24
13127,2025,8,Scania,貨物車(登録車),73,JADA,2026-06-24
13128,2025,8,Volvo,乗用車(登録車),787,JADA,2026-06-24
13129,2025,8,Volvo,貨物車(登録車),45,JADA,2026-06-24
13130,2025,8,VW,乗用車(登録車),1587,JADA,2026-06-24
13131,2025,8,VW,貨物車(登録車),1,JADA,2026-06-24
13132,2025,7,ダイハツ,乗用車(登録車),2047,JADA,2026-06-24
13133,2025,7,ダイハツ,乗用車(軽),27017,JADA,2026-06-24
13134,2025,7,ダイハツ,貨物車(軽),14794,JADA,2026-06-24
13135,2025,7,ホンダ,乗用車(登録車),29570,JADA,2026-06-24
13136,2025,7,ホンダ,乗用車(軽),20443,JADA,2026-06-24
13137,2025,7,ホンダ,貨物車(軽),2434,JADA,2026-06-24
13138,2025,7,レクサス,乗用車(登録車),8154,JADA,2026-06-24
13139,2025,7,マツダ,乗用車(登録車),9185,JADA,2026-06-24
13140,2025,7,マツダ,貨物車(登録車),325,JADA,2026-06-24
13141,2025,7,マツダ,乗用車(軽),2293,JADA,2026-06-24
13142,2025,7,マツダ,貨物車(軽),517,JADA,2026-06-24
13143,2025,7,三菱,乗用車(登録車),4399,JADA,2026-06-24
13144,2025,7,三菱,貨物車(登録車),210,JADA,2026-06-24
13145,2025,7,三菱,乗用車(軽),5480,JADA,2026-06-24
13146,2025,7,三菱,貨物車(軽),637,JADA,2026-06-24
13147,2025,7,日産,乗用車(登録車),17687,JADA,2026-06-24
13148,2025,7,日産,貨物車(登録車),3110,JADA,2026-06-24
13149,2025,7,日産,乗用車(軽),10903,JADA,2026-06-24
13150,2025,7,日産,貨物車(軽),2909,JADA,2026-06-24
13151,2025,7,ＳＵＢＡＲＵ,乗用車(登録車),8577,JADA,2026-06-24
13152,2025,7,ＳＵＢＡＲＵ,乗用車(軽),693,JADA,2026-06-24
13153,2025,7,ＳＵＢＡＲＵ,貨物車(軽),522,JADA,2026-06-24
13154,2025,7,スズキ,乗用車(登録車),12445,JADA,2026-06-24
13155,2025,7,スズキ,乗用車(軽),38158,JADA,2026-06-24
13156,2025,7,スズキ,貨物車(軽),9366,JADA,2026-06-24
13157,2025,7,トヨタ,乗用車(登録車),109641,JADA,2026-06-24
13158,2025,7,トヨタ,貨物車(登録車),15131,JADA,2026-06-24
13159,2025,7,トヨタ,乗用車(軽),782,JADA,2026-06-24
13160,2025,7,トヨタ,貨物車(軽),1340,JADA,2026-06-24
13161,2025,7,日野,貨物車(登録車),2492,JADA,2026-06-24
13162,2025,7,いすゞ,貨物車(登録車),6166,JADA,2026-06-24
13163,2025,7,三菱ふそう,貨物車(登録車),2563,JADA,2026-06-24
13164,2025,7,UDトラックス,貨物車(登録車),891,JADA,2026-06-24
13165,2025,7,ABARTH,乗用車(登録車),37,JADA,2026-06-24
13166,2025,7,Alfa Romeo,乗用車(登録車),142,JADA,2026-06-24
13167,2025,7,Aston Martin,乗用車(登録車),40,JADA,2026-06-24
13168,2025,7,Audi,乗用車(登録車),1927,JADA,2026-06-24
13169,2025,7,Bentley,乗用車(登録車),36,JADA,2026-06-24
13170,2025,7,BMW,乗用車(登録車),2429,JADA,2026-06-24
13171,2025,7,BMW Alpina,乗用車(登録車),28,JADA,2026-06-24
13172,2025,7,BMW MINI,乗用車(登録車),1423,JADA,2026-06-24
13173,2025,7,BYD,乗用車(登録車),225,JADA,2026-06-24
13174,2025,7,Cadillac,乗用車(登録車),47,JADA,2026-06-24
13175,2025,7,Chevrolet,乗用車(登録車),20,JADA,2026-06-24
13176,2025,7,Chevrolet,貨物車(登録車),4,JADA,2026-06-24
13177,2025,7,Chrysler,乗用車(登録車),1,JADA,2026-06-24
13178,2025,7,Citroen,乗用車(登録車),168,JADA,2026-06-24
13179,2025,7,Dodge,乗用車(登録車),15,JADA,2026-06-24
13180,2025,7,DS,乗用車(登録車),35,JADA,2026-06-24
13181,2025,7,Ferrari,乗用車(登録車),131,JADA,2026-06-24
13182,2025,7,Fiat,乗用車(登録車),361,JADA,2026-06-24
13183,2025,7,Fiat,貨物車(登録車),24,JADA,2026-06-24
13184,2025,7,Ford,乗用車(登録車),16,JADA,2026-06-24
13185,2025,7,Ford,貨物車(登録車),2,JADA,2026-06-24
13186,2025,7,Hyundai,乗用車(登録車),124,JADA,2026-06-24
13187,2025,7,Jaguar,乗用車(登録車),11,JADA,2026-06-24
13188,2025,7,Jeep,乗用車(登録車),701,JADA,2026-06-24
13189,2025,7,Jeep,貨物車(登録車),2,JADA,2026-06-24
13190,2025,7,Lamborghini,乗用車(登録車),102,JADA,2026-06-24
13191,2025,7,Land Rover,乗用車(登録車),571,JADA,2026-06-24
13192,2025,7,Lotus,乗用車(登録車),13,JADA,2026-06-24
13193,2025,7,Maserati,乗用車(登録車),43,JADA,2026-06-24
13194,2025,7,ＭcＬaren,乗用車(登録車),30,JADA,2026-06-24
13195,2025,7,Mercedes-Benz,乗用車(登録車),4349,JADA,2026-06-24
13196,2025,7,Peugeot,乗用車(登録車),673,JADA,2026-06-24
13197,2025,7,Porsche,乗用車(登録車),823,JADA,2026-06-24
13198,2025,7,Renault,乗用車(登録車),311,JADA,2026-06-24
13199,2025,7,Roｌｌs Royce,乗用車(登録車),30,JADA,2026-06-24
13200,2025,7,Scania,貨物車(登録車),46,JADA,2026-06-24
13201,2025,7,Volvo,乗用車(登録車),816,JADA,2026-06-24
13202,2025,7,Volvo,貨物車(登録車),56,JADA,2026-06-24
13203,2025,7,VW,乗用車(登録車),2129,JADA,2026-06-24
13204,2025,6,ダイハツ,乗用車(登録車),2385,JADA,2026-06-24
13205,2025,6,ダイハツ,貨物車(登録車),2,JADA,2026-06-24
13206,2025,6,ダイハツ,乗用車(軽),32710,JADA,2026-06-24
13207,2025,6,ダイハツ,貨物車(軽),15000,JADA,2026-06-24
13208,2025,6,ホンダ,乗用車(登録車),27020,JADA,2026-06-24
13209,2025,6,ホンダ,乗用車(軽),19660,JADA,2026-06-24
13210,2025,6,ホンダ,貨物車(軽),2587,JADA,2026-06-24
13211,2025,6,レクサス,乗用車(登録車),7658,JADA,2026-06-24
13212,2025,6,マツダ,乗用車(登録車),8797,JADA,2026-06-24
13213,2025,6,マツダ,貨物車(登録車),314,JADA,2026-06-24
13214,2025,6,マツダ,乗用車(軽),2083,JADA,2026-06-24
13215,2025,6,マツダ,貨物車(軽),518,JADA,2026-06-24
13216,2025,6,三菱,乗用車(登録車),4235,JADA,2026-06-24
13217,2025,6,三菱,貨物車(登録車),101,JADA,2026-06-24
13218,2025,6,三菱,乗用車(軽),6215,JADA,2026-06-24
13219,2025,6,三菱,貨物車(軽),687,JADA,2026-06-24
13220,2025,6,日産,乗用車(登録車),17322,JADA,2026-06-24
13221,2025,6,日産,貨物車(登録車),3678,JADA,2026-06-24
13222,2025,6,日産,乗用車(軽),11192,JADA,2026-06-24
13223,2025,6,日産,貨物車(軽),2806,JADA,2026-06-24
13224,2025,6,ＳＵＢＡＲＵ,乗用車(登録車),7126,JADA,2026-06-24
13225,2025,6,ＳＵＢＡＲＵ,乗用車(軽),1129,JADA,2026-06-24
13226,2025,6,ＳＵＢＡＲＵ,貨物車(軽),627,JADA,2026-06-24
13227,2025,6,スズキ,乗用車(登録車),14102,JADA,2026-06-24
13228,2025,6,スズキ,乗用車(軽),37868,JADA,2026-06-24
13229,2025,6,スズキ,貨物車(軽),10250,JADA,2026-06-24
13230,2025,6,トヨタ,乗用車(登録車),103734,JADA,2026-06-24
13231,2025,6,トヨタ,貨物車(登録車),13187,JADA,2026-06-24
13232,2025,6,トヨタ,乗用車(軽),923,JADA,2026-06-24
13233,2025,6,トヨタ,貨物車(軽),1309,JADA,2026-06-24
13234,2025,6,日野,貨物車(登録車),2655,JADA,2026-06-24
13235,2025,6,いすゞ,貨物車(登録車),5818,JADA,2026-06-24
13236,2025,6,三菱ふそう,貨物車(登録車),2710,JADA,2026-06-24
13237,2025,6,UDトラックス,貨物車(登録車),979,JADA,2026-06-24
13238,2025,6,ABARTH,乗用車(登録車),69,JADA,2026-06-24
13239,2025,6,Alfa Romeo,乗用車(登録車),158,JADA,2026-06-24
13240,2025,6,Aston Martin,乗用車(登録車),47,JADA,2026-06-24
13241,2025,6,Audi,乗用車(登録車),2387,JADA,2026-06-24
13242,2025,6,Bentley,乗用車(登録車),59,JADA,2026-06-24
13243,2025,6,BMW,乗用車(登録車),3806,JADA,2026-06-24
13244,2025,6,BMW Alpina,乗用車(登録車),57,JADA,2026-06-24
13245,2025,6,BMW MINI,乗用車(登録車),1857,JADA,2026-06-24
13246,2025,6,BYD,乗用車(登録車),512,JADA,2026-06-24
13247,2025,6,Cadillac,乗用車(登録車),83,JADA,2026-06-24
13248,2025,6,Chevrolet,乗用車(登録車),46,JADA,2026-06-24
13249,2025,6,Chevrolet,貨物車(登録車),1,JADA,2026-06-24
13250,2025,6,Chrysler,乗用車(登録車),1,JADA,2026-06-24
13251,2025,6,Citroen,乗用車(登録車),306,JADA,2026-06-24
13252,2025,6,Dodge,乗用車(登録車),4,JADA,2026-06-24
13253,2025,6,DS,乗用車(登録車),37,JADA,2026-06-24
13254,2025,6,Ferrari,乗用車(登録車),162,JADA,2026-06-24
13255,2025,6,Fiat,乗用車(登録車),409,JADA,2026-06-24
13256,2025,6,Fiat,貨物車(登録車),16,JADA,2026-06-24
13257,2025,6,Ford,乗用車(登録車),14,JADA,2026-06-24
13258,2025,6,Ford,貨物車(登録車),3,JADA,2026-06-24
13259,2025,6,Hyundai,乗用車(登録車),124,JADA,2026-06-24
13260,2025,6,Jeep,乗用車(登録車),851,JADA,2026-06-24
13261,2025,6,Jeep,貨物車(登録車),5,JADA,2026-06-24
13262,2025,6,Lamborghini,乗用車(登録車),143,JADA,2026-06-24
13263,2025,6,Land Rover,乗用車(登録車),952,JADA,2026-06-24
13264,2025,6,Lotus,乗用車(登録車),8,JADA,2026-06-24
13265,2025,6,Maserati,乗用車(登録車),107,JADA,2026-06-24
13266,2025,6,ＭcＬaren,乗用車(登録車),24,JADA,2026-06-24
13267,2025,6,Mercedes-Benz,乗用車(登録車),4730,JADA,2026-06-24
13268,2025,6,Peugeot,乗用車(登録車),776,JADA,2026-06-24
13269,2025,6,Porsche,乗用車(登録車),899,JADA,2026-06-24
13270,2025,6,Renault,乗用車(登録車),266,JADA,2026-06-24
13271,2025,6,Roｌｌs Royce,乗用車(登録車),55,JADA,2026-06-24
13272,2025,6,Scania,貨物車(登録車),44,JADA,2026-06-24
13273,2025,6,Volvo,乗用車(登録車),1295,JADA,2026-06-24
13274,2025,6,Volvo,貨物車(登録車),46,JADA,2026-06-24
13275,2025,6,VW,乗用車(登録車),3292,JADA,2026-06-24
13276,2025,6,VW,貨物車(登録車),1,JADA,2026-06-24
13277,2025,5,ダイハツ,乗用車(登録車),1844,JADA,2026-06-24
13278,2025,5,ダイハツ,乗用車(軽),22655,JADA,2026-06-24
13279,2025,5,ダイハツ,貨物車(軽),13519,JADA,2026-06-24
13280,2025,5,ホンダ,乗用車(登録車),22281,JADA,2026-06-24
13281,2025,5,ホンダ,乗用車(軽),16865,JADA,2026-06-24
13282,2025,5,ホンダ,貨物車(軽),2157,JADA,2026-06-24
13283,2025,5,レクサス,乗用車(登録車),7072,JADA,2026-06-24
13284,2025,5,マツダ,乗用車(登録車),7199,JADA,2026-06-24
13285,2025,5,マツダ,貨物車(登録車),221,JADA,2026-06-24
13286,2025,5,マツダ,乗用車(軽),2045,JADA,2026-06-24
13287,2025,5,マツダ,貨物車(軽),441,JADA,2026-06-24
13288,2025,5,三菱,乗用車(登録車),3361,JADA,2026-06-24
13289,2025,5,三菱,貨物車(登録車),79,JADA,2026-06-24
13290,2025,5,三菱,乗用車(軽),4676,JADA,2026-06-24
13291,2025,5,三菱,貨物車(軽),443,JADA,2026-06-24
13292,2025,5,日産,乗用車(登録車),13544,JADA,2026-06-24
13293,2025,5,日産,貨物車(登録車),3055,JADA,2026-06-24
13294,2025,5,日産,乗用車(軽),8856,JADA,2026-06-24
13295,2025,5,日産,貨物車(軽),2270,JADA,2026-06-24
13296,2025,5,ＳＵＢＡＲＵ,乗用車(登録車),6338,JADA,2026-06-24
13297,2025,5,ＳＵＢＡＲＵ,乗用車(軽),516,JADA,2026-06-24
13298,2025,5,ＳＵＢＡＲＵ,貨物車(軽),725,JADA,2026-06-24
13299,2025,5,スズキ,乗用車(登録車),12107,JADA,2026-06-24
13300,2025,5,スズキ,乗用車(軽),35004,JADA,2026-06-24
13301,2025,5,スズキ,貨物車(軽),8402,JADA,2026-06-24
13302,2025,5,トヨタ,乗用車(登録車),86171,JADA,2026-06-24
13303,2025,5,トヨタ,貨物車(登録車),11170,JADA,2026-06-24
13304,2025,5,トヨタ,乗用車(軽),886,JADA,2026-06-24
13305,2025,5,トヨタ,貨物車(軽),1071,JADA,2026-06-24
13306,2025,5,日野,貨物車(登録車),2357,JADA,2026-06-24
13307,2025,5,いすゞ,乗用車(登録車),1,JADA,2026-06-24
13308,2025,5,いすゞ,貨物車(登録車),4822,JADA,2026-06-24
13309,2025,5,三菱ふそう,貨物車(登録車),2292,JADA,2026-06-24
13310,2025,5,UDトラックス,貨物車(登録車),834,JADA,2026-06-24
13311,2025,5,ABARTH,乗用車(登録車),54,JADA,2026-06-24
13312,2025,5,Alfa Romeo,乗用車(登録車),63,JADA,2026-06-24
13313,2025,5,Aston Martin,乗用車(登録車),30,JADA,2026-06-24
13314,2025,5,Audi,乗用車(登録車),2088,JADA,2026-06-24
13315,2025,5,Bentley,乗用車(登録車),33,JADA,2026-06-24
13316,2025,5,BMW,乗用車(登録車),2619,JADA,2026-06-24
13317,2025,5,BMW Alpina,乗用車(登録車),50,JADA,2026-06-24
13318,2025,5,BMW MINI,乗用車(登録車),1532,JADA,2026-06-24
13319,2025,5,BYD,乗用車(登録車),416,JADA,2026-06-24
13320,2025,5,Cadillac,乗用車(登録車),35,JADA,2026-06-24
13321,2025,5,Chevrolet,乗用車(登録車),27,JADA,2026-06-24
13322,2025,5,Chevrolet,貨物車(登録車),3,JADA,2026-06-24
13323,2025,5,Citroen,乗用車(登録車),202,JADA,2026-06-24
13324,2025,5,Dodge,乗用車(登録車),14,JADA,2026-06-24
13325,2025,5,DS,乗用車(登録車),17,JADA,2026-06-24
13326,2025,5,Ferrari,乗用車(登録車),98,JADA,2026-06-24
13327,2025,5,Fiat,乗用車(登録車),279,JADA,2026-06-24
13328,2025,5,Fiat,貨物車(登録車),25,JADA,2026-06-24
13329,2025,5,Ford,乗用車(登録車),17,JADA,2026-06-24
13330,2025,5,Ford,貨物車(登録車),1,JADA,2026-06-24
13331,2025,5,Hyundai,乗用車(登録車),94,JADA,2026-06-24
13332,2025,5,Jeep,乗用車(登録車),592,JADA,2026-06-24
13333,2025,5,Jeep,貨物車(登録車),3,JADA,2026-06-24
13334,2025,5,Lamborghini,乗用車(登録車),80,JADA,2026-06-24
13335,2025,5,Land Rover,乗用車(登録車),400,JADA,2026-06-24
13336,2025,5,Land Rover,貨物車(登録車),1,JADA,2026-06-24
13337,2025,5,Lotus,乗用車(登録車),15,JADA,2026-06-24
13338,2025,5,Maserati,乗用車(登録車),52,JADA,2026-06-24
13339,2025,5,ＭcＬaren,乗用車(登録車),20,JADA,2026-06-24
13340,2025,5,Mercedes-Benz,乗用車(登録車),4088,JADA,2026-06-24
13341,2025,5,Peugeot,乗用車(登録車),382,JADA,2026-06-24
13342,2025,5,Porsche,乗用車(登録車),601,JADA,2026-06-24
13343,2025,5,Renault,乗用車(登録車),158,JADA,2026-06-24
13344,2025,5,Roｌｌs Royce,乗用車(登録車),45,JADA,2026-06-24
13345,2025,5,Scania,貨物車(登録車),50,JADA,2026-06-24
13346,2025,5,Volvo,乗用車(登録車),781,JADA,2026-06-24
13347,2025,5,Volvo,貨物車(登録車),43,JADA,2026-06-24
13348,2025,5,VW,乗用車(登録車),2462,JADA,2026-06-24
13349,2025,4,ダイハツ,乗用車(登録車),1484,JADA,2026-06-24
13350,2025,4,ダイハツ,貨物車(登録車),1,JADA,2026-06-24
13351,2025,4,ダイハツ,乗用車(軽),24817,JADA,2026-06-24
13352,2025,4,ダイハツ,貨物車(軽),14956,JADA,2026-06-24
13353,2025,4,ホンダ,乗用車(登録車),24611,JADA,2026-06-24
13354,2025,4,ホンダ,乗用車(軽),18361,JADA,2026-06-24
13355,2025,4,ホンダ,貨物車(軽),2110,JADA,2026-06-24
13356,2025,4,レクサス,乗用車(登録車),7984,JADA,2026-06-24
13357,2025,4,マツダ,乗用車(登録車),8103,JADA,2026-06-24
13358,2025,4,マツダ,貨物車(登録車),226,JADA,2026-06-24
13359,2025,4,マツダ,乗用車(軽),1897,JADA,2026-06-24
13360,2025,4,マツダ,貨物車(軽),449,JADA,2026-06-24
13361,2025,4,三菱,乗用車(登録車),3047,JADA,2026-06-24
13362,2025,4,三菱,貨物車(登録車),163,JADA,2026-06-24
13363,2025,4,三菱,乗用車(軽),4445,JADA,2026-06-24
13364,2025,4,三菱,貨物車(軽),476,JADA,2026-06-24
13365,2025,4,日産,乗用車(登録車),11736,JADA,2026-06-24
13366,2025,4,日産,貨物車(登録車),3053,JADA,2026-06-24
13367,2025,4,日産,乗用車(軽),7630,JADA,2026-06-24
13368,2025,4,日産,貨物車(軽),1899,JADA,2026-06-24
13369,2025,4,ＳＵＢＡＲＵ,乗用車(登録車),6561,JADA,2026-06-24
13370,2025,4,ＳＵＢＡＲＵ,乗用車(軽),498,JADA,2026-06-24
13371,2025,4,ＳＵＢＡＲＵ,貨物車(軽),504,JADA,2026-06-24
13372,2025,4,スズキ,乗用車(登録車),12617,JADA,2026-06-24
13373,2025,4,スズキ,乗用車(軽),37518,JADA,2026-06-24
13374,2025,4,スズキ,貨物車(軽),8438,JADA,2026-06-24
13375,2025,4,トヨタ,乗用車(登録車),99152,JADA,2026-06-24
13376,2025,4,トヨタ,貨物車(登録車),11358,JADA,2026-06-24
13377,2025,4,トヨタ,乗用車(軽),862,JADA,2026-06-24
13378,2025,4,トヨタ,貨物車(軽),934,JADA,2026-06-24
13379,2025,4,日野,貨物車(登録車),2578,JADA,2026-06-24
13380,2025,4,いすゞ,貨物車(登録車),4801,JADA,2026-06-24
13381,2025,4,三菱ふそう,貨物車(登録車),2136,JADA,2026-06-24
13382,2025,4,UDトラックス,貨物車(登録車),757,JADA,2026-06-24
13383,2025,4,ABARTH,乗用車(登録車),68,JADA,2026-06-24
13384,2025,4,Alfa Romeo,乗用車(登録車),49,JADA,2026-06-24
13385,2025,4,Aston Martin,乗用車(登録車),41,JADA,2026-06-24
13386,2025,4,Audi,乗用車(登録車),1764,JADA,2026-06-24
13387,2025,4,Bentley,乗用車(登録車),33,JADA,2026-06-24
13388,2025,4,BMW,乗用車(登録車),2575,JADA,2026-06-24
13389,2025,4,BMW Alpina,乗用車(登録車),31,JADA,2026-06-24
13390,2025,4,BMW MINI,乗用車(登録車),1427,JADA,2026-06-24
13391,2025,4,BYD,乗用車(登録車),166,JADA,2026-06-24
13392,2025,4,Cadillac,乗用車(登録車),16,JADA,2026-06-24
13393,2025,4,Chevrolet,乗用車(登録車),19,JADA,2026-06-24
13394,2025,4,Chevrolet,貨物車(登録車),3,JADA,2026-06-24
13395,2025,4,Citroen,乗用車(登録車),204,JADA,2026-06-24
13396,2025,4,Dodge,乗用車(登録車),10,JADA,2026-06-24
13397,2025,4,DS,乗用車(登録車),32,JADA,2026-06-24
13398,2025,4,Ferrari,乗用車(登録車),117,JADA,2026-06-24
13399,2025,4,Fiat,乗用車(登録車),189,JADA,2026-06-24
13400,2025,4,Fiat,貨物車(登録車),39,JADA,2026-06-24
13401,2025,4,Ford,乗用車(登録車),20,JADA,2026-06-24
13402,2025,4,Ford,貨物車(登録車),4,JADA,2026-06-24
13403,2025,4,Hyundai,乗用車(登録車),80,JADA,2026-06-24
13404,2025,4,Jaguar,乗用車(登録車),16,JADA,2026-06-24
13405,2025,4,Jeep,乗用車(登録車),635,JADA,2026-06-24
13406,2025,4,Jeep,貨物車(登録車),6,JADA,2026-06-24
13407,2025,4,Lamborghini,乗用車(登録車),50,JADA,2026-06-24
13408,2025,4,Land Rover,乗用車(登録車),554,JADA,2026-06-24
13409,2025,4,Lotus,乗用車(登録車),18,JADA,2026-06-24
13410,2025,4,Maserati,乗用車(登録車),46,JADA,2026-06-24
13411,2025,4,ＭcＬaren,乗用車(登録車),21,JADA,2026-06-24
13412,2025,4,Mercedes-Benz,乗用車(登録車),3202,JADA,2026-06-24
13413,2025,4,Peugeot,乗用車(登録車),479,JADA,2026-06-24
13414,2025,4,Porsche,乗用車(登録車),781,JADA,2026-06-24
13415,2025,4,Renault,乗用車(登録車),107,JADA,2026-06-24
13416,2025,4,Roｌｌs Royce,乗用車(登録車),26,JADA,2026-06-24
13417,2025,4,Scania,貨物車(登録車),40,JADA,2026-06-24
13418,2025,4,smart,乗用車(登録車),1,JADA,2026-06-24
13419,2025,4,Volvo,乗用車(登録車),647,JADA,2026-06-24
13420,2025,4,Volvo,貨物車(登録車),53,JADA,2026-06-24
13421,2025,4,VW,乗用車(登録車),1986,JADA,2026-06-24
13422,2025,3,ダイハツ,乗用車(登録車),2141,JADA,2026-06-24
13423,2025,3,ダイハツ,貨物車(登録車),4,JADA,2026-06-24
13424,2025,3,ダイハツ,乗用車(軽),33575,JADA,2026-06-24
13425,2025,3,ダイハツ,貨物車(軽),14565,JADA,2026-06-24
13426,2025,3,ホンダ,乗用車(登録車),44879,JADA,2026-06-24
13427,2025,3,ホンダ,乗用車(軽),28504,JADA,2026-06-24
13428,2025,3,ホンダ,貨物車(軽),2943,JADA,2026-06-24
13429,2025,3,レクサス,乗用車(登録車),8915,JADA,2026-06-24
13430,2025,3,マツダ,乗用車(登録車),15578,JADA,2026-06-24
13431,2025,3,マツダ,貨物車(登録車),348,JADA,2026-06-24
13432,2025,3,マツダ,乗用車(軽),3064,JADA,2026-06-24
13433,2025,3,マツダ,貨物車(軽),847,JADA,2026-06-24
13434,2025,3,三菱,乗用車(登録車),5449,JADA,2026-06-24
13435,2025,3,三菱,貨物車(登録車),379,JADA,2026-06-24
13436,2025,3,三菱,乗用車(軽),5660,JADA,2026-06-24
13437,2025,3,三菱,貨物車(軽),1130,JADA,2026-06-24
13438,2025,3,日産,乗用車(登録車),26874,JADA,2026-06-24
13439,2025,3,日産,貨物車(登録車),5968,JADA,2026-06-24
13440,2025,3,日産,乗用車(軽),16274,JADA,2026-06-24
13441,2025,3,日産,貨物車(軽),3185,JADA,2026-06-24
13442,2025,3,ＳＵＢＡＲＵ,乗用車(登録車),11963,JADA,2026-06-24
13443,2025,3,ＳＵＢＡＲＵ,乗用車(軽),809,JADA,2026-06-24
13444,2025,3,ＳＵＢＡＲＵ,貨物車(軽),510,JADA,2026-06-24
13445,2025,3,スズキ,乗用車(登録車),15155,JADA,2026-06-24
13446,2025,3,スズキ,乗用車(軽),43863,JADA,2026-06-24
13447,2025,3,スズキ,貨物車(軽),13167,JADA,2026-06-24
13448,2025,3,トヨタ,乗用車(登録車),127943,JADA,2026-06-24
13449,2025,3,トヨタ,貨物車(登録車),15121,JADA,2026-06-24
13450,2025,3,トヨタ,乗用車(軽),890,JADA,2026-06-24
13451,2025,3,トヨタ,貨物車(軽),830,JADA,2026-06-24
13452,2025,3,日野,貨物車(登録車),4055,JADA,2026-06-24
13453,2025,3,いすゞ,貨物車(登録車),9028,JADA,2026-06-24
13454,2025,3,三菱ふそう,貨物車(登録車),2933,JADA,2026-06-24
13455,2025,3,UDトラックス,貨物車(登録車),1784,JADA,2026-06-24
13456,2025,3,ABARTH,乗用車(登録車),128,JADA,2026-06-24
13457,2025,3,Alfa Romeo,乗用車(登録車),102,JADA,2026-06-24
13458,2025,3,Aston Martin,乗用車(登録車),42,JADA,2026-06-24
13459,2025,3,Audi,乗用車(登録車),2517,JADA,2026-06-24
13460,2025,3,Bentley,乗用車(登録車),61,JADA,2026-06-24
13461,2025,3,BMW,乗用車(登録車),4518,JADA,2026-06-24
13462,2025,3,BMW Alpina,乗用車(登録車),39,JADA,2026-06-24
13463,2025,3,BMW MINI,乗用車(登録車),2304,JADA,2026-06-24
13464,2025,3,BYD,乗用車(登録車),327,JADA,2026-06-24
13465,2025,3,Cadillac,乗用車(登録車),71,JADA,2026-06-24
13466,2025,3,Chevrolet,乗用車(登録車),41,JADA,2026-06-24
13467,2025,3,Chevrolet,貨物車(登録車),3,JADA,2026-06-24
13468,2025,3,Chrysler,乗用車(登録車),2,JADA,2026-06-24
13469,2025,3,Citroen,乗用車(登録車),397,JADA,2026-06-24
13470,2025,3,Dodge,乗用車(登録車),10,JADA,2026-06-24
13471,2025,3,Dodge,貨物車(登録車),1,JADA,2026-06-24
13472,2025,3,DS,乗用車(登録車),59,JADA,2026-06-24
13473,2025,3,Ferrari,乗用車(登録車),149,JADA,2026-06-24
13474,2025,3,Fiat,乗用車(登録車),340,JADA,2026-06-24
13475,2025,3,Fiat,貨物車(登録車),36,JADA,2026-06-24
13476,2025,3,Ford,乗用車(登録車),13,JADA,2026-06-24
13477,2025,3,Ford,貨物車(登録車),4,JADA,2026-06-24
13478,2025,3,Hyundai,乗用車(登録車),41,JADA,2026-06-24
13479,2025,3,Jaguar,乗用車(登録車),115,JADA,2026-06-24
13480,2025,3,Jeep,乗用車(登録車),945,JADA,2026-06-24
13481,2025,3,Jeep,貨物車(登録車),11,JADA,2026-06-24
13482,2025,3,Lamborghini,乗用車(登録車),92,JADA,2026-06-24
13483,2025,3,Land Rover,乗用車(登録車),1056,JADA,2026-06-24
13484,2025,3,Lotus,乗用車(登録車),19,JADA,2026-06-24
13485,2025,3,Maserati,乗用車(登録車),134,JADA,2026-06-24
13486,2025,3,ＭcＬaren,乗用車(登録車),26,JADA,2026-06-24
13487,2025,3,Mercedes-Benz,乗用車(登録車),5939,JADA,2026-06-24
13488,2025,3,Opel,乗用車(登録車),1,JADA,2026-06-24
13489,2025,3,Peugeot,乗用車(登録車),787,JADA,2026-06-24
13490,2025,3,Porsche,乗用車(登録車),1426,JADA,2026-06-24
13491,2025,3,Renault,乗用車(登録車),538,JADA,2026-06-24
13492,2025,3,Renault,貨物車(登録車),1,JADA,2026-06-24
13493,2025,3,Roｌｌs Royce,乗用車(登録車),31,JADA,2026-06-24
